# File: FlockThesis/ephem_FlockTLE.dat
#
# Ephemeris generated from TLE input file: C:/Users/jonat/OneDrive/Documents/MATLAB/ThesisCode/SatObs/SGP4_matlab/FlockTLE.txt
# Propagator: Kepler with J2
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re)
59593.48494213,0.63366696,0.64992392,0.56070791
59593.48505787,0.63919618,0.65319107,0.55055143
59593.48517361,0.64464427,0.65637535,0.54032509
59593.48528935,0.65001054,0.65947635,0.53003018
59593.48540509,0.65529431,0.66249369,0.51966800
59593.48552083,0.66049492,0.66542697,0.50923988
59593.48563657,0.66561169,0.66827583,0.49874714
59593.48575232,0.67064399,0.67103991,0.48819111
59593.48586806,0.67559118,0.67371885,0.47757312
59593.48598380,0.68045262,0.67631232,0.46689454
59593.48609954,0.68522771,0.67881999,0.45615671
59593.48621528,0.68991584,0.68124153,0.44536099
59593.48633102,0.69451642,0.68357666,0.43450877
59593.48644676,0.69902886,0.68582506,0.42360140
59593.48656250,0.70345259,0.68798645,0.41264029
59593.48667824,0.70778706,0.69006056,0.40162682
59593.48679398,0.71203171,0.69204713,0.39056239
59593.48690972,0.71618600,0.69394591,0.37944840
59593.48702546,0.72024942,0.69575665,0.36828627
59593.48714120,0.72422144,0.69747913,0.35707740
59593.48725694,0.72810156,0.69911312,0.34582323
59593.48737269,0.73188930,0.70065843,0.33452518
59593.48748843,0.73558417,0.70211484,0.32318469
59593.48760417,0.73918570,0.70348219,0.31180319
59593.48771991,0.74269344,0.70476030,0.30038213
59593.48783565,0.74610695,0.70594901,0.28892296
59593.48795139,0.74942579,0.70704815,0.27742714
59593.48806713,0.75264954,0.70805761,0.26589611
59593.48818287,0.75577780,0.70897724,0.25433135
59593.48829861,0.75881016,0.70980694,0.24273432
59593.48841435,0.76174626,0.71054659,0.23110649
59593.48853009,0.76458570,0.71119610,0.21944935
59593.48864583,0.76732814,0.71175540,0.20776436
59593.48876157,0.76997323,0.71222440,0.19605301
59593.48887732,0.77252063,0.71260306,0.18431679
59593.48899306,0.77497002,0.71289132,0.17255719
59593.48910880,0.77732110,0.71308915,0.16077570
59593.48922454,0.77957355,0.71319652,0.14897381
59593.48934028,0.78172711,0.71321342,0.13715301
59593.48945602,0.78378149,0.71313984,0.12531482
59593.48957176,0.78573644,0.71297581,0.11346074
59593.48968750,0.78759171,0.71272132,0.10159225
59593.48980324,0.78934706,0.71237643,0.08971088
59593.48991898,0.79100228,0.71194117,0.07781813
59593.49003472,0.79255715,0.71141560,0.06591551
59593.49015046,0.79401148,0.71079978,0.05400452
59593.49026620,0.79536508,0.71009380,0.04208668
59593.49038194,0.79661779,0.70929774,0.03016351
59593.49049769,0.79776944,0.70841170,0.01823650
59593.49061343,0.79881989,0.70743580,0.00630719
59593.49072917,0.79976901,0.70637015,-0.00562293
59593.49084491,0.80061667,0.70521491,-0.01755233
59593.49096065,0.80136277,0.70397020,-0.02947951
59593.49107639,0.80200722,0.70263619,-0.04140295
59593.49119213,0.80254994,0.70121305,-0.05332113
59593.49130787,0.80299085,0.69970096,-0.06523255
59593.49142361,0.80332990,0.69810011,-0.07713570
59593.49153935,0.80356706,0.69641070,-0.08902906
59593.49165509,0.80370228,0.69463295,-0.10091112
59593.49177083,0.80373555,0.69276708,-0.11278039
59593.49188657,0.80366688,0.69081333,-0.12463535
59593.49200232,0.80349626,0.68877195,-0.13647449
59593.49211806,0.80322372,0.68664319,-0.14829633
59593.49223380,0.80284930,0.68442732,-0.16009935
59593.49234954,0.80237304,0.68212463,-0.17188206
59593.49246528,0.80179501,0.67973541,-0.18364297
59593.49258102,0.80111527,0.67725996,-0.19538059
59593.49269676,0.80033392,0.67469859,-0.20709341
59593.49281250,0.79945105,0.67205163,-0.21877997
59593.49292824,0.79846678,0.66931941,-0.23043878
59593.49304398,0.79738123,0.66650228,-0.24206835
59593.49315972,0.79619453,0.66360060,-0.25366721
59593.49327546,0.79490685,0.66061473,-0.26523390
59593.49339120,0.79351834,0.65754506,-0.27676694
59593.49350694,0.79202918,0.65439197,-0.28826487
59593.49362269,0.79043956,0.65115585,-0.29972623
59593.49373843,0.78874968,0.64783713,-0.31114957
59593.49385417,0.78695976,0.64443622,-0.32253344
59593.49396991,0.78507002,0.64095355,-0.33387639
59593.49408565,0.78308070,0.63738957,-0.34517699
59593.49420139,0.78099205,0.63374472,-0.35643380
59593.49431713,0.77880434,0.63001946,-0.36764539
59593.49443287,0.77651786,0.62621428,-0.37881035
59593.49454861,0.77413287,0.62232965,-0.38992725
59593.49466435,0.77164970,0.61836606,-0.40099469
59593.49478009,0.76906866,0.61432401,-0.41201125
59593.49489583,0.76639006,0.61020402,-0.42297555
59593.49501157,0.76361426,0.60600661,-0.43388619
59593.49512732,0.76074160,0.60173231,-0.44474179
59593.49524306,0.75777245,0.59738167,-0.45554096
59593.49535880,0.75470719,0.59295523,-0.46628235
59593.49547454,0.75154619,0.58845355,-0.47696458
59593.49559028,0.74828988,0.58387721,-0.48758631
59593.49570602,0.74493865,0.57922678,-0.49814617
59593.49582176,0.74149293,0.57450286,-0.50864284
59593.49593750,0.73795316,0.56970604,-0.51907498
59593.49605324,0.73431979,0.56483693,-0.52944127
59593.49616898,0.73059327,0.55989615,-0.53974039
59593.49628472,0.72677409,0.55488432,-0.54997104
59593.49640046,0.72286273,0.54980208,-0.56013191
59593.49651620,0.71885967,0.54465007,-0.57022172
59593.49663194,0.71476544,0.53942894,-0.58023919
59593.49674769,0.71058054,0.53413937,-0.59018304
59593.49686343,0.70630551,0.52878201,-0.60005202
59593.49697917,0.70194089,0.52335755,-0.60984486
59593.49709491,0.69748724,0.51786667,-0.61956034
59593.49721065,0.69294511,0.51231007,-0.62919720
59593.49732639,0.68831509,0.50668845,-0.63875424
59593.49744213,0.68359776,0.50100253,-0.64823024
59593.49755787,0.67879372,0.49525303,-0.65762399
59593.49767361,0.67390358,0.48944067,-0.66693430
59593.49778935,0.66892795,0.48356619,-0.67616000
59593.49790509,0.66386748,0.47763034,-0.68529990
59593.49802083,0.65872280,0.47163387,-0.69435285
59593.49813657,0.65349456,0.46557753,-0.70331770
59593.49825232,0.64818342,0.45946210,-0.71219332
59593.49836806,0.64279007,0.45328836,-0.72097856
59593.49848380,0.63731518,0.44705707,-0.72967233
59593.49859954,0.63175944,0.44076904,-0.73827351
59593.49871528,0.62612357,0.43442506,-0.74678101
59593.49883102,0.62040828,0.42802594,-0.75519376
59593.49894676,0.61461428,0.42157248,-0.76351068
59593.49906250,0.60874232,0.41506550,-0.77173071
59593.49917824,0.60279314,0.40850584,-0.77985282
59593.49929398,0.59676750,0.40189431,-0.78787597
59593.49940972,0.59066616,0.39523176,-0.79579914
59593.49952546,0.58448988,0.38851904,-0.80362133
59593.49964120,0.57823946,0.38175698,-0.81134154
59593.49975694,0.57191569,0.37494646,-0.81895879
59593.49987269,0.56551937,0.36808834,-0.82647212
59593.49998843,0.55905131,0.36118348,-0.83388056
59593.50010417,0.55251233,0.35423276,-0.84118319
59593.50021991,0.54590326,0.34723705,-0.84837906
59593.50033565,0.53922494,0.34019726,-0.85546726
59593.50045139,0.53247821,0.33311427,-0.86244691
59593.50056713,0.52566394,0.32598898,-0.86931709
59593.50068287,0.51878298,0.31882228,-0.87607696
59593.50079861,0.51183620,0.31161510,-0.88272563
59593.50091435,0.50482450,0.30436835,-0.88926228
59593.50103009,0.49774875,0.29708293,-0.89568607
59593.50114583,0.49060986,0.28975979,-0.90199617
59593.50126157,0.48340873,0.28239984,-0.90819180
59593.50137732,0.47614627,0.27500402,-0.91427216
59593.50149306,0.46882340,0.26757327,-0.92023648
59593.50160880,0.46144106,0.26010853,-0.92608399
59593.50172454,0.45400018,0.25261075,-0.93181396
59593.50184028,0.44650170,0.24508088,-0.93742566
59593.50195602,0.43894658,0.23751986,-0.94291838
59593.50207176,0.43133577,0.22992867,-0.94829141
59593.50218750,0.42367024,0.22230827,-0.95354406
59593.50230324,0.41595096,0.21465962,-0.95867568
59593.50241898,0.40817891,0.20698369,-0.96368561
59593.50253472,0.40035508,0.19928145,-0.96857322
59593.50265046,0.39248045,0.19155389,-0.97333787
59593.50276620,0.38455603,0.18380199,-0.97797896
59593.50288194,0.37658282,0.17602672,-0.98249591
59593.50299769,0.36856184,0.16822907,-0.98688813
59593.50311343,0.36049410,0.16041004,-0.99115507
59593.50322917,0.35238063,0.15257061,-0.99529618
59593.50334491,0.34422245,0.14471178,-0.99931094
59593.50346065,0.33602060,0.13683455,-1.00319883
59593.50357639,0.32777612,0.12893991,-1.00695937
59593.50369213,0.31949006,0.12102887,-1.01059206
59593.50380787,0.31116347,0.11310244,-1.01409645
59593.50392361,0.30279740,0.10516161,-1.01747208
59593.50403935,0.29439291,0.09720741,-1.02071854
59593.50415509,0.28595108,0.08924082,-1.02383540
59593.50427083,0.27747298,0.08126287,-1.02682227
59593.50438657,0.26895967,0.07327458,-1.02967876
59593.50450232,0.26041225,0.06527694,-1.03240452
59593.50461806,0.25183179,0.05727099,-1.03499918
59593.50473380,0.24321938,0.04925773,-1.03746243
59593.50484954,0.23457612,0.04123818,-1.03979395
59593.50496528,0.22590311,0.03321336,-1.04199343
59593.50508102,0.21720144,0.02518430,-1.04406060
59593.50519676,0.20847222,0.01715200,-1.04599519
59593.50531250,0.19971656,0.00911748,-1.04779695
59593.50542824,0.19093557,0.00108178,-1.04946566
59593.50554398,0.18213036,-0.00695409,-1.05100110
59593.50565972,0.17330205,-0.01498911,-1.05240307
59593.50577546,0.16445177,-0.02302227,-1.05367139
59593.50589120,0.15558063,-0.03105253,-1.05480590
59593.50600694,0.14668977,-0.03907889,-1.05580645
59593.50612269,0.13778030,-0.04710032,-1.05667291
59593.50623843,0.12885337,-0.05511579,-1.05740517
59593.50635417,0.11991010,-0.06312431,-1.05800314
59593.50646991,0.11095164,-0.07112484,-1.05846674
59593.50658565,0.10197911,-0.07911637,-1.05879590
59593.50670139,0.09299366,-0.08709789,-1.05899058
59593.50681713,0.08399643,-0.09506837,-1.05905075
59593.50693287,0.07498856,-0.10302682,-1.05897641
59593.50704861,0.06597120,-0.11097222,-1.05876757
59593.50716435,0.05694549,-0.11890355,-1.05842423
59593.50728009,0.04791258,-0.12681982,-1.05794646
59593.50739583,0.03887360,-0.13472001,-1.05733430
59593.50751157,0.02982973,-0.14260313,-1.05658783
59593.50762732,0.02078209,-0.15046816,-1.05570714
59593.50774306,0.01173184,-0.15831412,-1.05469235
59593.50785880,0.00268013,-0.16613999,-1.05354358
59593.50797454,-0.00637189,-0.17394480,-1.05226097
59593.50809028,-0.01542307,-0.18172755,-1.05084468
59593.50820602,-0.02447226,-0.18948724,-1.04929490
59593.50832176,-0.03351831,-0.19722289,-1.04761181
59593.50843750,-0.04256007,-0.20493353,-1.04579562
59593.50855324,-0.05159640,-0.21261816,-1.04384658
59593.50866898,-0.06062614,-0.22027581,-1.04176491
59593.50878472,-0.06964815,-0.22790551,-1.03955089
59593.50890046,-0.07866129,-0.23550630,-1.03720479
59593.50901620,-0.08766440,-0.24307719,-1.03472691
59593.50913194,-0.09665634,-0.25061723,-1.03211756
59593.50924769,-0.10563597,-0.25812547,-1.02937706
59593.50936343,-0.11460215,-0.26560094,-1.02650578
59593.50947917,-0.12355375,-0.27304269,-1.02350406
59593.50959491,-0.13248961,-0.28044979,-1.02037229
59593.50971065,-0.14140861,-0.28782128,-1.01711086
59593.50982639,-0.15030961,-0.29515624,-1.01372019
59593.50994213,-0.15919149,-0.30245372,-1.01020070
59593.51005787,-0.16805311,-0.30971280,-1.00655284
59593.51017361,-0.17689334,-0.31693256,-1.00277707
59593.51028935,-0.18571107,-0.32411208,-0.99887387
59593.51040509,-0.19450517,-0.33125044,-0.99484373
59593.51052083,-0.20327452,-0.33834674,-0.99068716
59593.51063657,-0.21201802,-0.34540008,-0.98640469
59593.51075232,-0.22073454,-0.35240955,-0.98199686
59593.51086806,-0.22942298,-0.35937426,-0.97746422
59593.51098380,-0.23808224,-0.36629334,-0.97280736
59593.51109954,-0.24671121,-0.37316590,-0.96802686
59593.51121528,-0.25530880,-0.37999106,-0.96312332
59593.51133102,-0.26387392,-0.38676795,-0.95809738
59593.51144676,-0.27240547,-0.39349572,-0.95294966
59593.51156250,-0.28090237,-0.40017351,-0.94768081
59593.51167824,-0.28936354,-0.40680047,-0.94229151
59593.51179398,-0.29778791,-0.41337575,-0.93678244
59593.51190972,-0.30617440,-0.41989852,-0.93115429
59593.51202546,-0.31452194,-0.42636795,-0.92540779
59593.51214120,-0.32282948,-0.43278321,-0.91954365
59593.51225694,-0.33109596,-0.43914350,-0.91356262
59593.51237269,-0.33932033,-0.44544798,-0.90746546
59593.51248843,-0.34750154,-0.45169588,-0.90125294
59593.51260417,-0.35563855,-0.45788639,-0.89492586
59593.51271991,-0.36373033,-0.46401872,-0.88848501
59593.51283565,-0.37177584,-0.47009209,-0.88193121
59593.51295139,-0.37977407,-0.47610573,-0.87526528
59593.51306713,-0.38772399,-0.48205887,-0.86848809
59593.51318287,-0.39562460,-0.48795076,-0.86160048
59593.51329861,-0.40347489,-0.49378064,-0.85460334
59593.51341435,-0.41127386,-0.49954777,-0.84749754
59593.51353009,-0.41902052,-0.50525143,-0.84028399
59593.51364583,-0.42671388,-0.51089087,-0.83296361
59593.51376157,-0.43435297,-0.51646539,-0.82553733
59593.51387732,-0.44193681,-0.52197427,-0.81800608
59593.51399306,-0.44946444,-0.52741681,-0.81037082
59593.51410880,-0.45693490,-0.53279232,-0.80263253
59593.51422454,-0.46434724,-0.53810012,-0.79479218
59593.51434028,-0.47170052,-0.54333952,-0.78685077
59593.51445602,-0.47899380,-0.54850987,-0.77880932
59593.51457176,-0.48622615,-0.55361049,-0.77066883
59593.51468750,-0.49339666,-0.55864075,-0.76243034
59593.51480324,-0.50050440,-0.56359999,-0.75409490
59593.51491898,-0.50754849,-0.56848760,-0.74566357
59593.51503472,-0.51452801,-0.57330294,-0.73713742
59593.51515046,-0.52144208,-0.57804541,-0.72851754
59593.51526620,-0.52828983,-0.58271439,-0.71980500
59593.51538194,-0.53507038,-0.58730929,-0.71100094
59593.51549769,-0.54178286,-0.59182954,-0.70210645
59593.51561343,-0.54842643,-0.59627454,-0.69312267
59593.51572917,-0.55500023,-0.60064374,-0.68405075
59593.51584491,-0.56150344,-0.60493657,-0.67489183
59593.51596065,-0.56793521,-0.60915250,-0.66564708
59593.51607639,-0.57429475,-0.61329098,-0.65631768
59593.51619213,-0.58058122,-0.61735148,-0.64690480
59593.51630787,-0.58679384,-0.62133349,-0.63740965
59593.51642361,-0.59293182,-0.62523651,-0.62783343
59593.51653935,-0.59899437,-0.62906002,-0.61817735
59593.51665509,-0.60498072,-0.63280355,-0.60844266
59593.51677083,-0.61089011,-0.63646661,-0.59863057
59593.51688657,-0.61672178,-0.64004875,-0.58874235
59593.51700232,-0.62247500,-0.64354950,-0.57877924
59593.51711806,-0.62814903,-0.64696841,-0.56874251
59593.51723380,-0.63374315,-0.65030506,-0.55863345
59593.51734954,-0.63925665,-0.65355900,-0.54845332
59593.51746528,-0.64468882,-0.65672984,-0.53820344
59593.51758102,-0.65003898,-0.65981716,-0.52788509
59593.51769676,-0.65530644,-0.66282058,-0.51749960
59593.51781250,-0.66049053,-0.66573970,-0.50704828
59593.51792824,-0.66559059,-0.66857415,-0.49653246
59593.51804398,-0.67060598,-0.67132358,-0.48595348
59593.51815972,-0.67553604,-0.67398763,-0.47531268
59593.51827546,-0.68038017,-0.67656597,-0.46461142
59593.51839120,-0.68513773,-0.67905825,-0.45385105
59593.51850694,-0.68980813,-0.68146417,-0.44303295
59593.51862269,-0.69439077,-0.68378342,-0.43215849
59593.51873843,-0.69888506,-0.68601569,-0.42122906
59593.51885417,-0.70329044,-0.68816072,-0.41024603
59593.51896991,-0.70760633,-0.69021821,-0.39921082
59593.51908565,-0.71183220,-0.69218791,-0.38812482
59593.51920139,-0.71596751,-0.69406957,-0.37698945
59593.51931713,-0.72001172,-0.69586295,-0.36580611
59593.51943287,-0.72396433,-0.69756781,-0.35457624
59593.51954861,-0.72782482,-0.69918395,-0.34330125
59593.51966435,-0.73159271,-0.70071114,-0.33198259
59593.51978009,-0.73526752,-0.70214920,-0.32062170
59593.51989583,-0.73884878,-0.70349795,-0.30922001
59593.52001157,-0.74233604,-0.70475720,-0.29777898
59593.52012732,-0.74572884,-0.70592680,-0.28630007
59593.52024306,-0.74902676,-0.70700661,-0.27478473
59593.52035880,-0.75222938,-0.70799647,-0.26323443
59593.52047454,-0.75533630,-0.70889626,-0.25165063
59593.52059028,-0.75834710,-0.70970588,-0.24003482
59593.52070602,-0.76126142,-0.71042521,-0.22838847
59593.52082176,-0.76407887,-0.71105416,-0.21671307
59593.52093750,-0.76679911,-0.71159265,-0.20501008
59593.52105324,-0.76942178,-0.71204061,-0.19328102
59593.52116898,-0.77194655,-0.71239798,-0.18152736
59593.52128472,-0.77437310,-0.71266472,-0.16975061
59593.52140046,-0.77670113,-0.71284080,-0.15795225
59593.52151620,-0.77893032,-0.71292618,-0.14613380
59593.52163194,-0.78106041,-0.71292086,-0.13429675
59593.52174769,-0.78309111,-0.71282483,-0.12244262
59593.52186343,-0.78502218,-0.71263811,-0.11057291
59593.52197917,-0.78685336,-0.71236073,-0.09868913
59593.52209491,-0.78858442,-0.71199270,-0.08679279
59593.52221065,-0.79021514,-0.71153409,-0.07488540
59593.52232639,-0.79174531,-0.71098495,-0.06296849
59593.52244213,-0.79317474,-0.71034535,-0.05104357
59593.52255787,-0.79450325,-0.70961536,-0.03911215
59593.52267361,-0.79573067,-0.70879509,-0.02717575
59593.52278935,-0.79685683,-0.70788463,-0.01523590
59593.52290509,-0.79788161,-0.70688410,-0.00329411
59593.52302083,-0.79880486,-0.70579362,0.00864810
59593.52313657,-0.79962647,-0.70461334,0.02058921
59593.52325232,-0.80034634,-0.70334341,0.03252770
59593.52336806,-0.80096437,-0.70198398,0.04446206
59593.52348380,-0.80148049,-0.70053522,0.05639075
59593.52359954,-0.80189463,-0.69899733,0.06831227
59593.52371528,-0.80220673,-0.69737049,0.08022510
59593.52383102,-0.80241676,-0.69565491,0.09212772
59593.52394676,-0.80252469,-0.69385082,0.10401861
59593.52406250,-0.80253051,-0.69195843,0.11589627
59593.52417824,-0.80243422,-0.68997799,0.12775918
59593.52429398,-0.80223582,-0.68790976,0.13960583
59593.52440972,-0.80193535,-0.68575398,0.15143472
59593.52452546,-0.80153285,-0.68351095,0.16324434
59593.52464120,-0.80102836,-0.68118093,0.17503319
59593.52475694,-0.80042194,-0.67876424,0.18679977
59593.52487269,-0.79971369,-0.67626117,0.19854257
59593.52498843,-0.79890368,-0.67367205,0.21026011
59593.52510417,-0.79799202,-0.67099719,0.22195089
59593.52521991,-0.79697883,-0.66823695,0.23361344
59593.52533565,-0.79586424,-0.66539168,0.24524625
59593.52545139,-0.79464838,-0.66246173,0.25684786
59593.52556713,-0.79333142,-0.65944748,0.26841678
59593.52568287,-0.79191352,-0.65634930,0.27995155
59593.52579861,-0.79039486,-0.65316761,0.29145070
59593.52591435,-0.78877564,-0.64990279,0.30291276
59593.52603009,-0.78705607,-0.64655527,0.31433627
59593.52614583,-0.78523635,-0.64312547,0.32571978
59593.52626157,-0.78331673,-0.63961383,0.33706185
59593.52637732,-0.78129744,-0.63602079,0.34836103
59593.52649306,-0.77917876,-0.63234681,0.35961588
59593.52660880,-0.77696094,-0.62859236,0.37082497
59593.52672454,-0.77464427,-0.62475791,0.38198688
59593.52684028,-0.77222904,-0.62084396,0.39310018
59593.52695602,-0.76971557,-0.61685100,0.40416345
59593.52707176,-0.76710417,-0.61277954,0.41517531
59593.52718750,-0.76439518,-0.60863010,0.42613433
59593.52730324,-0.76158894,-0.60440320,0.43703913
59593.52741898,-0.75868581,-0.60009938,0.44788832
59593.52753472,-0.75568615,-0.59571920,0.45868052
59593.52765046,-0.75259036,-0.59126320,0.46941435
59593.52776620,-0.74939883,-0.58673196,0.48008846
59593.52788194,-0.74611196,-0.58212605,0.49070148
59593.52799769,-0.74273017,-0.57744605,0.50125206
59593.52811343,-0.73925390,-0.57269257,0.51173887
59593.52822917,-0.73568358,-0.56786621,0.52216056
59593.52834491,-0.73201968,-0.56296758,0.53251581
59593.52846065,-0.72826265,-0.55799730,0.54280331
59593.52857639,-0.72441298,-0.55295602,0.55302174
59593.52869213,-0.72047116,-0.54784436,0.56316981
59593.52880787,-0.71643769,-0.54266298,0.57324622
59593.52892361,-0.71231308,-0.53741254,0.58324970
59593.52903935,-0.70809787,-0.53209371,0.59317896
59593.52915509,-0.70379258,-0.52670716,0.60303276
59593.52927083,-0.69939777,-0.52125358,0.61280983
59593.52938657,-0.69491399,-0.51573367,0.62250893
59593.52950232,-0.69034182,-0.51014812,0.63212883
59593.52961806,-0.68568184,-0.50449765,0.64166831
59593.52973380,-0.68093465,-0.49878297,0.65112615
59593.52984954,-0.67610085,-0.49300482,0.66050115
59593.52996528,-0.67118105,-0.48716393,0.66979211
59593.53008102,-0.66617588,-0.48126103,0.67899787
59593.53019676,-0.66108598,-0.47529690,0.68811723
59593.53031250,-0.65591200,-0.46927227,0.69714905
59593.53042824,-0.65065460,-0.46318792,0.70609219
59593.53054398,-0.64531444,-0.45704462,0.71494549
59593.53065972,-0.63989221,-0.45084316,0.72370783
59593.53077546,-0.63438860,-0.44458433,0.73237811
59593.53089120,-0.62880431,-0.43826891,0.74095522
59593.53100694,-0.62314005,-0.43189772,0.74943807
59593.53112269,-0.61739654,-0.42547156,0.75782557
59593.53123843,-0.61157452,-0.41899125,0.76611668
59593.53135417,-0.60567472,-0.41245763,0.77431032
59593.53146991,-0.59969790,-0.40587151,0.78240546
59593.53158565,-0.59364482,-0.39923373,0.79040108
59593.53170139,-0.58751624,-0.39254515,0.79829615
59593.53181713,-0.58131296,-0.38580661,0.80608967
59593.53193287,-0.57503576,-0.37901897,0.81378065
59593.53204861,-0.56868544,-0.37218310,0.82136812
59593.53216435,-0.56226280,-0.36529985,0.82885111
59593.53228009,-0.55576867,-0.35837012,0.83622866
59593.53239583,-0.54920388,-0.35139477,0.84349985
59593.53251157,-0.54256925,-0.34437471,0.85066375
59593.53262732,-0.53586564,-0.33731081,0.85771945
59593.53274306,-0.52909390,-0.33020399,0.86466605
59593.53285880,-0.52225488,-0.32305514,0.87150267
59593.53297454,-0.51534947,-0.31586518,0.87822845
59593.53309028,-0.50837854,-0.30863501,0.88484252
59593.53320602,-0.50134298,-0.30136556,0.89134405
59593.53332176,-0.49424368,-0.29405776,0.89773221
59593.53343750,-0.48708155,-0.28671252,0.90400620
59593.53355324,-0.47985750,-0.27933080,0.91016521
59593.53366898,-0.47257244,-0.27191352,0.91620846
59593.53378472,-0.46522732,-0.26446163,0.92213519
59593.53390046,-0.45782305,-0.25697608,0.92794465
59593.53401620,-0.45036059,-0.24945782,0.93363609
59593.53413194,-0.44284089,-0.24190781,0.93920880
59593.53424769,-0.43526489,-0.23432700,0.94466206
59593.53436343,-0.42763358,-0.22671637,0.94999519
59593.53447917,-0.41994790,-0.21907687,0.95520751
59593.53459491,-0.41220886,-0.21140949,0.96029836
59593.53471065,-0.40441743,-0.20371519,0.96526710
59593.53482639,-0.39657459,-0.19599496,0.97011308
59593.53494213,-0.38868136,-0.18824977,0.97483570
59593.53505787,-0.38073873,-0.18048062,0.97943436
59593.53517361,-0.37274772,-0.17268848,0.98390848
59593.53528935,-0.36470934,-0.16487436,0.98825749
59593.53540509,-0.35662462,-0.15703924,0.99248084
59593.53552083,-0.34849458,-0.14918412,0.99657799
59593.53563657,-0.34032026,-0.14131000,1.00054842
59593.53575232,-0.33210270,-0.13341788,1.00439163
59593.53586806,-0.32384294,-0.12550877,1.00810714
59593.53598380,-0.31554204,-0.11758367,1.01169448
59593.53609954,-0.30720105,-0.10964359,1.01515318
59593.53621528,-0.29882103,-0.10168953,1.01848281
59593.53633102,-0.29040305,-0.09372251,1.02168296
59593.53644676,-0.28194818,-0.08574355,1.02475321
59593.53656250,-0.27345749,-0.07775365,1.02769318
59593.53667824,-0.26493207,-0.06975384,1.03050250
59593.53679398,-0.25637300,-0.06174512,1.03318080
59593.53690972,-0.24778137,-0.05372852,1.03572776
59593.53702546,-0.23915827,-0.04570506,1.03814305
59593.53714120,-0.23050480,-0.03767575,1.04042637
59593.53725694,-0.22182205,-0.02964163,1.04257742
59593.53737269,-0.21311114,-0.02160370,1.04459594
59593.53748843,-0.20437317,-0.01356299,1.04648167
59593.53760417,-0.19560925,-0.00552052,1.04823438
59593.53771991,-0.18682049,0.00252268,1.04985384
59593.53783565,-0.17800802,0.01056559,1.05133985
59593.53795139,-0.16917295,0.01860720,1.05269223
59593.53806713,-0.16031641,0.02664647,1.05391080
59593.53818287,-0.15143953,0.03468239,1.05499541
59593.53829861,-0.14254343,0.04271394,1.05594593
59593.53841435,-0.13362924,0.05074009,1.05676223
59593.53853009,-0.12469809,0.05875982,1.05744422
59593.53864583,-0.11575113,0.06677213,1.05799181
59593.53876157,-0.10678949,0.07477598,1.05840494
59593.53887732,-0.09781430,0.08277036,1.05868354
59593.53899306,-0.08882672,0.09075425,1.05882760
59593.53910880,-0.07982788,0.09872665,1.05883710
59593.53922454,-0.07081892,0.10668653,1.05871203
59593.53934028,-0.06180099,0.11463289,1.05845241
59593.53945602,-0.05277524,0.12256472,1.05805829
59593.53957176,-0.04374282,0.13048101,1.05752970
59593.53968750,-0.03470486,0.13838074,1.05686673
59593.53980324,-0.02566253,0.14626293,1.05606946
59593.53991898,-0.01661696,0.15412657,1.05513798
59593.54003472,-0.00756932,0.16197066,1.05407243
59593.54015046,0.00147926,0.16979420,1.05287294
59593.54026620,0.01052762,0.17759620,1.05153966
59593.54038194,0.01957462,0.18537566,1.05007277
59593.54049769,0.02861909,0.19313161,1.04847246
59593.54061343,0.03765990,0.20086305,1.04673893
59593.54072917,0.04669590,0.20856901,1.04487240
59593.54084491,0.05572593,0.21624850,1.04287311
59593.54096065,0.06474885,0.22390055,1.04074132
59593.54107639,0.07376352,0.23152419,1.03847730
59593.54119213,0.08276879,0.23911845,1.03608135
59593.54130787,0.09176351,0.24668236,1.03355377
59593.54142361,0.10074655,0.25421497,1.03089488
59593.54153935,0.10971675,0.26171531,1.02810502
59593.54165509,0.11867299,0.26918244,1.02518455
59593.54177083,0.12761413,0.27661541,1.02213384
59593.54188657,0.13653903,0.28401328,1.01895328
59593.54200232,0.14544655,0.29137509,1.01564329
59593.54211806,0.15433557,0.29869993,1.01220427
59593.54223380,0.16320495,0.30598686,1.00863668
59593.54234954,0.17205358,0.31323495,1.00494096
59593.54246528,0.18088032,0.32044329,1.00111759
59593.54258102,0.18968406,0.32761096,0.99716706
59593.54269676,0.19846367,0.33473705,0.99308986
59593.54281250,0.20721806,0.34182066,0.98888653
59593.54292824,0.21594609,0.34886088,0.98455759
59593.54304398,0.22464667,0.35585682,0.98010359
59593.54315972,0.23331869,0.36280760,0.97552512
59593.54327546,0.24196105,0.36971234,0.97082274
59593.54339120,0.25057266,0.37657015,0.96599706
59593.54350694,0.25915241,0.38338016,0.96104869
59593.54362269,0.26769922,0.39014152,0.95597827
59593.54373843,0.27621201,0.39685337,0.95078644
59593.54385417,0.28468970,0.40351484,0.94547386
59593.54396991,0.29313120,0.41012511,0.94004121
59593.54408565,0.30153546,0.41668332,0.93448917
59593.54420139,0.30990139,0.42318865,0.92881847
59593.54431713,0.31822795,0.42964027,0.92302981
59593.54443287,0.32651407,0.43603736,0.91712394
59593.54454861,0.33475871,0.44237911,0.91110161
59593.54466435,0.34296081,0.44866472,0.90496358
59593.54478009,0.35111933,0.45489339,0.89871064
