# File: FlockThesis/ephem_FlockTLE.dat
#
# Ephemeris generated from TLE input file: C:/Users/jonat/OneDrive/Documents/MATLAB/ThesisCode/SatObs/SGP4_matlab/FlockTLE.txt
# Propagator: SatEph
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re)
56660.75416667,-0.77824220,0.79653763,0.04621195
56660.75428241,-0.77754985,0.79783017,0.03454514
56660.75439815,-0.77677090,0.79903387,0.02287447
56660.75451389,-0.77590544,0.80014857,0.01120125
56660.75462963,-0.77495357,0.80117417,-0.00047323
56660.75474537,-0.77391541,0.80211054,-0.01214765
56660.75486111,-0.77279107,0.80295761,-0.02382072
56660.75497685,-0.77158068,0.80371526,-0.03549113
56660.75509259,-0.77028439,0.80438343,-0.04715757
56660.75520833,-0.76890233,0.80496204,-0.05881876
56660.75532407,-0.76743467,0.80545104,-0.07047337
56660.75543981,-0.76588158,0.80585037,-0.08212013
56660.75555556,-0.76424323,0.80616000,-0.09375771
56660.75567130,-0.76251982,0.80637990,-0.10538484
56660.75578704,-0.76071153,0.80651004,-0.11700020
56660.75590278,-0.75881858,0.80655042,-0.12860251
56660.75601852,-0.75684118,0.80650104,-0.14019047
56660.75613426,-0.75477955,0.80636191,-0.15176279
56660.75625000,-0.75263393,0.80613306,-0.16331817
56660.75636574,-0.75040457,0.80581450,-0.17485534
56660.75648148,-0.74809172,0.80540629,-0.18637300
56660.75659722,-0.74569563,0.80490848,-0.19786987
56660.75671296,-0.74321659,0.80432112,-0.20934467
56660.75682870,-0.74065488,0.80364429,-0.22079613
56660.75694444,-0.73801078,0.80287808,-0.23222296
56660.75706019,-0.73528459,0.80202256,-0.24362389
56660.75717593,-0.73247663,0.80107785,-0.25499766
56660.75729167,-0.72958721,0.80004405,-0.26634300
56660.75740741,-0.72661666,0.79892129,-0.27765864
56660.75752315,-0.72356531,0.79770970,-0.28894332
56660.75763889,-0.72043351,0.79640941,-0.30019580
56660.75775463,-0.71722162,0.79502059,-0.31141482
56660.75787037,-0.71393000,0.79354339,-0.32259913
56660.75798611,-0.71055902,0.79197798,-0.33374748
56660.75810185,-0.70710906,0.79032455,-0.34485864
56660.75821759,-0.70358051,0.78858328,-0.35593137
56660.75833333,-0.69997377,0.78675438,-0.36696444
56660.75844907,-0.69628924,0.78483805,-0.37795663
56660.75856481,-0.69252735,0.78283452,-0.38890672
56660.75868056,-0.68868851,0.78074401,-0.39981348
56660.75879630,-0.68477316,0.77856677,-0.41067570
56660.75891204,-0.68078174,0.77630305,-0.42149219
56660.75902778,-0.67671471,0.77395310,-0.43226174
56660.75914352,-0.67257251,0.77151719,-0.44298315
56660.75925926,-0.66835561,0.76899560,-0.45365523
56660.75937500,-0.66406450,0.76638861,-0.46427681
56660.75949074,-0.65969964,0.76369653,-0.47484670
56660.75960648,-0.65526154,0.76091967,-0.48536372
56660.75972222,-0.65075069,0.75805832,-0.49582673
56660.75983796,-0.64616760,0.75511283,-0.50623454
56660.75995370,-0.64151279,0.75208353,-0.51658602
56660.76006944,-0.63678677,0.74897075,-0.52688001
56660.76018519,-0.63199009,0.74577486,-0.53711538
56660.76030093,-0.62712327,0.74249621,-0.54729099
56660.76041667,-0.62218686,0.73913518,-0.55740571
56660.76053241,-0.61718142,0.73569215,-0.56745842
56660.76064815,-0.61210751,0.73216750,-0.57744802
56660.76076389,-0.60696569,0.72856164,-0.58737339
56660.76087963,-0.60175656,0.72487496,-0.59723344
56660.76099537,-0.59648068,0.72110790,-0.60702708
56660.76111111,-0.59113865,0.71726087,-0.61675322
56660.76122685,-0.58573107,0.71333431,-0.62641080
56660.76134259,-0.58025854,0.70932866,-0.63599874
56660.76145833,-0.57472168,0.70524437,-0.64551598
56660.76157407,-0.56912110,0.70108191,-0.65496147
56660.76168981,-0.56345744,0.69684174,-0.66433418
56660.76180556,-0.55773133,0.69252433,-0.67363305
56660.76192130,-0.55194340,0.68813018,-0.68285708
56660.76203704,-0.54609430,0.68365977,-0.69200524
56660.76215278,-0.54018470,0.67911362,-0.70107651
56660.76226852,-0.53421524,0.67449223,-0.71006991
56660.76238426,-0.52818660,0.66979612,-0.71898444
56660.76250000,-0.52209945,0.66502582,-0.72781911
56660.76261574,-0.51595446,0.66018186,-0.73657295
56660.76273148,-0.50975233,0.65526479,-0.74524501
56660.76284722,-0.50349374,0.65027515,-0.75383431
56660.76296296,-0.49717940,0.64521351,-0.76233992
56660.76307870,-0.49081001,0.64008044,-0.77076091
56660.76319444,-0.48438628,0.63487650,-0.77909633
56660.76331019,-0.47790892,0.62960229,-0.78734528
56660.76342593,-0.47137866,0.62425839,-0.79550685
56660.76354167,-0.46479622,0.61884540,-0.80358014
56660.76365741,-0.45816234,0.61336392,-0.81156426
56660.76377315,-0.45147776,0.60781458,-0.81945834
56660.76388889,-0.44474321,0.60219798,-0.82726150
56660.76400463,-0.43795946,0.59651475,-0.83497289
56660.76412037,-0.43112725,0.59076554,-0.84259166
56660.76423611,-0.42424735,0.58495098,-0.85011698
56660.76435185,-0.41732052,0.57907172,-0.85754802
56660.76446759,-0.41034752,0.57312842,-0.86488396
56660.76458333,-0.40332915,0.56712173,-0.87212400
56660.76469907,-0.39626617,0.56105234,-0.87926735
56660.76481481,-0.38915936,0.55492091,-0.88631321
56660.76493056,-0.38200953,0.54872813,-0.89326082
56660.76504630,-0.37481746,0.54247470,-0.90010941
56660.76516204,-0.36758396,0.53616129,-0.90685824
56660.76527778,-0.36030981,0.52978863,-0.91350656
56660.76539352,-0.35299585,0.52335741,-0.92005365
56660.76550926,-0.34564286,0.51686836,-0.92649879
56660.76562500,-0.33825167,0.51032219,-0.93284127
56660.76574074,-0.33082311,0.50371963,-0.93908039
56660.76585648,-0.32335799,0.49706142,-0.94521548
56660.76597222,-0.31585713,0.49034830,-0.95124587
56660.76608796,-0.30832138,0.48358101,-0.95717089
56660.76620370,-0.30075157,0.47676031,-0.96298989
56660.76631944,-0.29314853,0.46988694,-0.96870224
56660.76643519,-0.28551311,0.46296168,-0.97430731
56660.76655093,-0.27784615,0.45598530,-0.97980450
56660.76666667,-0.27014851,0.44895856,-0.98519319
56660.76678241,-0.26242103,0.44188225,-0.99047280
56660.76689815,-0.25466457,0.43475715,-0.99564276
56660.76701389,-0.24687999,0.42758405,-1.00070250
56660.76712963,-0.23906815,0.42036375,-1.00565146
56660.76724537,-0.23122991,0.41309704,-1.01048911
56660.76736111,-0.22336614,0.40578474,-1.01521491
56660.76747685,-0.21547771,0.39842765,-1.01982836
56660.76759259,-0.20756550,0.39102659,-1.02432894
56660.76770833,-0.19963037,0.38358237,-1.02871617
56660.76782407,-0.19167321,0.37609583,-1.03298957
56660.76793981,-0.18369489,0.36856778,-1.03714866
56660.76805556,-0.17569629,0.36099907,-1.04119301
56660.76817130,-0.16767831,0.35339053,-1.04512216
56660.76828704,-0.15964182,0.34574300,-1.04893569
56660.76840278,-0.15158771,0.33805732,-1.05263318
56660.76851852,-0.14351687,0.33033436,-1.05621423
56660.76863426,-0.13543020,0.32257495,-1.05967845
56660.76875000,-0.12732858,0.31477997,-1.06302546
56660.76886574,-0.11921291,0.30695026,-1.06625490
56660.76898148,-0.11108409,0.29908670,-1.06936641
56660.76909722,-0.10294301,0.29119016,-1.07235966
56660.76921296,-0.09479057,0.28326150,-1.07523432
56660.76932870,-0.08662768,0.27530160,-1.07799007
56660.76944444,-0.07845522,0.26731135,-1.08062662
56660.76956019,-0.07027411,0.25929162,-1.08314368
56660.76967593,-0.06208525,0.25124330,-1.08554098
56660.76979167,-0.05388953,0.24316728,-1.08781825
56660.76990741,-0.04568787,0.23506445,-1.08997525
56660.77002315,-0.03748117,0.22693571,-1.09201174
56660.77013889,-0.02927033,0.21878194,-1.09392750
56660.77025463,-0.02105625,0.21060406,-1.09572233
56660.77037037,-0.01283986,0.20240296,-1.09739602
56660.77048611,-0.00462204,0.19417955,-1.09894840
56660.77060185,0.00359629,0.18593473,-1.10037929
56660.77071759,0.01181423,0.17766942,-1.10168855
56660.77083333,0.02003088,0.16938452,-1.10287603
56660.77094907,0.02824531,0.16108096,-1.10394159
56660.77106481,0.03645664,0.15275964,-1.10488513
56660.77118056,0.04466396,0.14442148,-1.10570654
56660.77129630,0.05286635,0.13606741,-1.10640574
56660.77141204,0.06106292,0.12769834,-1.10698264
56660.77152778,0.06925276,0.11931520,-1.10743719
56660.77164352,0.07743498,0.11091891,-1.10776933
56660.77175926,0.08560866,0.10251040,-1.10797903
56660.77187500,0.09377290,0.09409059,-1.10806628
56660.77199074,0.10192682,0.08566041,-1.10803104
56660.77210648,0.11006950,0.07722080,-1.10787334
56660.77222222,0.11820006,0.06877267,-1.10759320
56660.77233796,0.12631759,0.06031697,-1.10719063
56660.77245370,0.13442120,0.05185463,-1.10666568
56660.77256944,0.14250999,0.04338657,-1.10601842
56660.77268519,0.15058308,0.03491373,-1.10524892
56660.77280093,0.15863958,0.02643705,-1.10435724
56660.77291667,0.16667859,0.01795746,-1.10334351
56660.77303241,0.17469923,0.00947590,-1.10220782
56660.77314815,0.18270062,0.00099329,-1.10095030
56660.77326389,0.19068186,-0.00748942,-1.09957108
56660.77337963,0.19864210,-0.01597131,-1.09807033
56660.77349537,0.20658043,-0.02445142,-1.09644819
56660.77361111,0.21449600,-0.03292884,-1.09470486
56660.77372685,0.22238792,-0.04140262,-1.09284051
56660.77384259,0.23025532,-0.04987184,-1.09085535
56660.77395833,0.23809735,-0.05833555,-1.08874960
56660.77407407,0.24591313,-0.06679283,-1.08652349
56660.77418981,0.25370179,-0.07524273,-1.08417726
56660.77430556,0.26146249,-0.08368434,-1.08171116
56660.77442130,0.26919435,-0.09211671,-1.07912547
56660.77453704,0.27689654,-0.10053892,-1.07642047
56660.77465278,0.28456820,-0.10895005,-1.07359646
56660.77476852,0.29220848,-0.11734915,-1.07065373
56660.77488426,0.29981654,-0.12573530,-1.06759261
56660.77500000,0.30739154,-0.13410759,-1.06441345
56660.77511574,0.31493264,-0.14246508,-1.06111657
56660.77523148,0.32243900,-0.15080685,-1.05770235
56660.77534722,0.32990981,-0.15913199,-1.05417115
56660.77546296,0.33734423,-0.16743957,-1.05052336
56660.77557870,0.34474144,-0.17572867,-1.04675939
56660.77569444,0.35210062,-0.18399838,-1.04287963
56660.77581019,0.35942097,-0.19224780,-1.03888451
56660.77592593,0.36670166,-0.20047599,-1.03477448
56660.77604167,0.37394190,-0.20868207,-1.03054997
56660.77615741,0.38114089,-0.21686511,-1.02621146
56660.77627315,0.38829782,-0.22502422,-1.02175940
56660.77638889,0.39541191,-0.23315850,-1.01719430
56660.77650463,0.40248236,-0.24126704,-1.01251665
56660.77662037,0.40950840,-0.24934895,-1.00772696
56660.77673611,0.41648925,-0.25740334,-1.00282575
56660.77685185,0.42342413,-0.26542931,-0.99781356
56660.77696759,0.43031227,-0.27342598,-0.99269093
56660.77708333,0.43715292,-0.28139246,-0.98745844
56660.77719907,0.44394531,-0.28932787,-0.98211664
56660.77731481,0.45068870,-0.29723134,-0.97666613
56660.77743056,0.45738232,-0.30510198,-0.97110750
56660.77754630,0.46402545,-0.31293894,-0.96544136
56660.77766204,0.47061734,-0.32074133,-0.95966832
56660.77777778,0.47715726,-0.32850830,-0.95378903
56660.77789352,0.48364449,-0.33623898,-0.94780411
56660.77800926,0.49007830,-0.34393253,-0.94171424
56660.77812500,0.49645799,-0.35158808,-0.93552008
56660.77824074,0.50278284,-0.35920478,-0.92922230
56660.77835648,0.50905215,-0.36678181,-0.92282159
56660.77847222,0.51526522,-0.37431830,-0.91631866
56660.77858796,0.52142136,-0.38181344,-0.90971422
56660.77870370,0.52751989,-0.38926638,-0.90300899
56660.77881944,0.53356013,-0.39667630,-0.89620370
56660.77893519,0.53954141,-0.40404238,-0.88929911
56660.77905093,0.54546305,-0.41136380,-0.88229598
56660.77916667,0.55132441,-0.41863974,-0.87519506
56660.77928241,0.55712483,-0.42586941,-0.86799714
56660.77939815,0.56286367,-0.43305199,-0.86070301
56660.77951389,0.56854027,-0.44018669,-0.85331346
56660.77962963,0.57415402,-0.44727272,-0.84582932
56660.77974537,0.57970428,-0.45430928,-0.83825140
56660.77986111,0.58519043,-0.46129560,-0.83058054
56660.77997685,0.59061187,-0.46823090,-0.82281757
56660.78009259,0.59596799,-0.47511441,-0.81496336
56660.78020833,0.60125818,-0.48194535,-0.80701875
56660.78032407,0.60648187,-0.48872298,-0.79898464
56660.78043981,0.61163846,-0.49544654,-0.79086190
56660.78055556,0.61672738,-0.50211528,-0.78265142
56660.78067130,0.62174806,-0.50872845,-0.77435410
56660.78078704,0.62669993,-0.51528532,-0.76597087
56660.78090278,0.63158245,-0.52178515,-0.75750265
56660.78101852,0.63639507,-0.52822724,-0.74895036
56660.78113426,0.64113725,-0.53461085,-0.74031494
56660.78125000,0.64580845,-0.54093527,-0.73159736
56660.78136574,0.65040816,-0.54719980,-0.72279856
56660.78148148,0.65493586,-0.55340374,-0.71391952
56660.78159722,0.65939103,-0.55954640,-0.70496122
56660.78171296,0.66377319,-0.56562709,-0.69592465
56660.78182870,0.66808183,-0.57164513,-0.68681079
56660.78194444,0.67231648,-0.57759985,-0.67762067
56660.78206019,0.67647666,-0.58349059,-0.66835528
56660.78217593,0.68056190,-0.58931669,-0.65901565
56660.78229167,0.68457174,-0.59507749,-0.64960282
56660.78240741,0.68850573,-0.60077235,-0.64011782
56660.78252315,0.69236342,-0.60640063,-0.63056171
56660.78263889,0.69614439,-0.61196171,-0.62093552
56660.78275463,0.69984821,-0.61745497,-0.61124034
56660.78287037,0.70347446,-0.62287978,-0.60147722
56660.78298611,0.70702273,-0.62823554,-0.59164726
56660.78310185,0.71049262,-0.63352165,-0.58175153
56660.78321759,0.71388373,-0.63873752,-0.57179113
56660.78333333,0.71719569,-0.64388256,-0.56176717
56660.78344907,0.72042813,-0.64895620,-0.55168074
56660.78356481,0.72358067,-0.65395786,-0.54153297
56660.78368056,0.72665296,-0.65888700,-0.53132498
56660.78379630,0.72964465,-0.66374304,-0.52105790
56660.78391204,0.73255540,-0.66852546,-0.51073287
56660.78402778,0.73538488,-0.67323370,-0.50035103
56660.78414352,0.73813277,-0.67786725,-0.48991352
56660.78425926,0.74079877,-0.68242558,-0.47942152
56660.78437500,0.74338256,-0.68690818,-0.46887617
56660.78449074,0.74588385,-0.69131455,-0.45827865
56660.78460648,0.74830236,-0.69564418,-0.44763013
56660.78472222,0.75063781,-0.69989660,-0.43693180
56660.78483796,0.75288994,-0.70407133,-0.42618484
56660.78495370,0.75505848,-0.70816789,-0.41539043
56660.78506944,0.75714320,-0.71218582,-0.40454979
56660.78518519,0.75914385,-0.71612468,-0.39366412
56660.78530093,0.76106020,-0.71998401,-0.38273461
56660.78541667,0.76289204,-0.72376339,-0.37176249
56660.78553241,0.76463915,-0.72746238,-0.36074897
56660.78564815,0.76630134,-0.73108057,-0.34969528
56660.78576389,0.76787840,-0.73461755,-0.33860264
56660.78587963,0.76937017,-0.73807293,-0.32747229
56660.78599537,0.77077646,-0.74144630,-0.31630547
56660.78611111,0.77209712,-0.74473730,-0.30510340
56660.78622685,0.77333199,-0.74794554,-0.29386735
56660.78634259,0.77448093,-0.75107067,-0.28259856
56660.78645833,0.77554380,-0.75411234,-0.27129828
56660.78657407,0.77652047,-0.75707019,-0.25996777
56660.78668981,0.77741085,-0.75994390,-0.24860829
56660.78680556,0.77821481,-0.76273313,-0.23722111
56660.78692130,0.77893227,-0.76543758,-0.22580748
56660.78703704,0.77956313,-0.76805693,-0.21436869
56660.78715278,0.78010732,-0.77059089,-0.20290600
56660.78726852,0.78056478,-0.77303918,-0.19142070
56660.78738426,0.78093545,-0.77540151,-0.17991405
56660.78750000,0.78121928,-0.77767761,-0.16838734
56660.78761574,0.78141623,-0.77986723,-0.15684186
56660.78773148,0.78152628,-0.78197011,-0.14527890
56660.78784722,0.78154941,-0.78398603,-0.13369973
56660.78796296,0.78148561,-0.78591474,-0.12210565
56660.78807870,0.78133489,-0.78775604,-0.11049795
56660.78819444,0.78109724,-0.78950970,-0.09887794
56660.78831019,0.78077270,-0.79117553,-0.08724689
56660.78842593,0.78036130,-0.79275334,-0.07560611
56660.78854167,0.77986308,-0.79424294,-0.06395690
56660.78865741,0.77927808,-0.79564418,-0.05230055
56660.78877315,0.77860637,-0.79695688,-0.04063837
56660.78888889,0.77784802,-0.79818089,-0.02897165
56660.78900463,0.77700311,-0.79931608,-0.01730171
56660.78912037,0.77607173,-0.80036232,-0.00562983
56660.78923611,0.77505397,-0.80131948,0.00604268
56660.78935185,0.77394995,-0.80218745,0.01771451
56660.78946759,0.77275978,-0.80296613,0.02938436
56660.78958333,0.77148360,-0.80365543,0.04105093
56660.78969907,0.77012153,-0.80425528,0.05271292
56660.78981481,0.76867374,-0.80476559,0.06436903
56660.78993056,0.76714037,-0.80518631,0.07601795
56660.79004630,0.76552160,-0.80551739,0.08765838
56660.79016204,0.76381759,-0.80575879,0.09928903
56660.79027778,0.76202854,-0.80591047,0.11090860
56660.79039352,0.76015464,-0.80597242,0.12251578
56660.79050926,0.75819610,-0.80594463,0.13410929
56660.79062500,0.75615314,-0.80582710,0.14568782
56660.79074074,0.75402597,-0.80561983,0.15725008
56660.79085648,0.75181483,-0.80532284,0.16879479
56660.79097222,0.74951996,-0.80493618,0.18032065
56660.79108796,0.74714162,-0.80445987,0.19182638
56660.79120370,0.74468008,-0.80389397,0.20331068
56660.79131944,0.74213559,-0.80323853,0.21477228
56660.79143519,0.73950844,-0.80249363,0.22620990
56660.79155093,0.73679893,-0.80165936,0.23762225
56660.79166667,0.73400735,-0.80073579,0.24900807
56660.79178241,0.73113401,-0.79972303,0.26036607
56660.79189815,0.72817923,-0.79862119,0.27169500
56660.79201389,0.72514333,-0.79743040,0.28299359
56660.79212963,0.72202666,-0.79615077,0.29426056
56660.79224537,0.71882955,-0.79478246,0.30549467
56660.79236111,0.71555237,-0.79332562,0.31669466
56660.79247685,0.71219547,-0.79178040,0.32785928
56660.79259259,0.70875923,-0.79014697,0.33898727
56660.79270833,0.70524403,-0.78842552,0.35007740
56660.79282407,0.70165027,-0.78661623,0.36112843
56660.79293981,0.69797833,-0.78471931,0.37213912
56660.79305556,0.69422863,-0.78273497,0.38310824
56660.79317130,0.69040158,-0.78066343,0.39403456
56660.79328704,0.68649761,-0.77850491,0.40491687
56660.79340278,0.68251716,-0.77625966,0.41575395
56660.79351852,0.67846066,-0.77392792,0.42654458
56660.79363426,0.67432857,-0.77150996,0.43728757
56660.79375000,0.67012135,-0.76900604,0.44798170
56660.79386574,0.66583947,-0.76641645,0.45862579
56660.79398148,0.66148340,-0.76374146,0.46921865
56660.79409722,0.65705362,-0.76098139,0.47975909
56660.79421296,0.65255064,-0.75813652,0.49024594
56660.79432870,0.64797495,-0.75520720,0.50067802
56660.79444444,0.64332706,-0.75219372,0.51105417
56660.79456019,0.63860749,-0.74909645,0.52137323
56660.79467593,0.63381677,-0.74591571,0.53163405
56660.79479167,0.62895542,-0.74265187,0.54183547
56660.79490741,0.62402400,-0.73930528,0.55197637
56660.79502315,0.61902305,-0.73587633,0.56205560
56660.79513889,0.61395312,-0.73236539,0.57207205
56660.79525463,0.60881479,-0.72877285,0.58202459
56660.79537037,0.60360863,-0.72509912,0.59191211
56660.79548611,0.59833521,-0.72134461,0.60173352
56660.79560185,0.59299513,-0.71750973,0.61148770
56660.79571759,0.58758897,-0.71359491,0.62117357
56660.79583333,0.58211735,-0.70960059,0.63079006
56660.79594907,0.57658088,-0.70552722,0.64033608
56660.79606481,0.57098016,-0.70137524,0.64981058
56660.79618056,0.56531583,-0.69714513,0.65921249
56660.79629630,0.55958851,-0.69283736,0.66854076
56660.79641204,0.55379885,-0.68845239,0.67779436
56660.79652778,0.54794749,-0.68399074,0.68697225
56660.79664352,0.54203508,-0.67945289,0.69607341
56660.79675926,0.53606229,-0.67483935,0.70509681
56660.79687500,0.53002977,-0.67015063,0.71404147
56660.79699074,0.52393821,-0.66538726,0.72290636
56660.79710648,0.51778828,-0.66054977,0.73169052
56660.79722222,0.51158067,-0.65563871,0.74039295
56660.79733796,0.50531606,-0.65065461,0.74901269
56660.79745370,0.49899517,-0.64559803,0.75754878
56660.79756944,0.49261869,-0.64046955,0.76600026
56660.79768519,0.48618733,-0.63526973,0.77436619
56660.79780093,0.47970182,-0.62999915,0.78264563
56660.79791667,0.47316286,-0.62465840,0.79083768
56660.79803241,0.46657121,-0.61924807,0.79894140
56660.79814815,0.45992758,-0.61376878,0.80695591
56660.79826389,0.45323273,-0.60822113,0.81488030
56660.79837963,0.44648739,-0.60260575,0.82271369
56660.79849537,0.43969232,-0.59692325,0.83045521
56660.79861111,0.43284828,-0.59117427,0.83810400
56660.79872685,0.42595603,-0.58535946,0.84565920
56660.79884259,0.41901633,-0.57947946,0.85311997
56660.79895833,0.41202997,-0.57353493,0.86048549
56660.79907407,0.40499772,-0.56752653,0.86775492
56660.79918981,0.39792037,-0.56145494,0.87492747
56660.79930556,0.39079870,-0.55532083,0.88200233
56660.79942130,0.38363350,-0.54912488,0.88897871
56660.79953704,0.37642559,-0.54286779,0.89585584
56660.79965278,0.36917576,-0.53655025,0.90263295
56660.79976852,0.36188481,-0.53017297,0.90930929
56660.79988426,0.35455357,-0.52373666,0.91588411
56660.80000000,0.34718284,-0.51724204,0.92235669
56660.80011574,0.33977346,-0.51068984,0.92872630
56660.80023148,0.33232624,-0.50408077,0.93499223
56660.80034722,0.32484201,-0.49741559,0.94115378
56660.80046296,0.31732162,-0.49069503,0.94721027
56660.80057870,0.30976589,-0.48391985,0.95316103
56660.80069444,0.30217567,-0.47709079,0.95900540
56660.80081019,0.29455181,-0.47020862,0.96474271
56660.80092593,0.28689515,-0.46327411,0.97037234
56660.80104167,0.27920655,-0.45628803,0.97589367
56660.80115741,0.27148686,-0.44925116,0.98130606
56660.80127315,0.26373695,-0.44216428,0.98660893
56660.80138889,0.25595767,-0.43502818,0.99180168
56660.80150463,0.24814990,-0.42784367,0.99688374
56660.80162037,0.24031450,-0.42061153,1.00185454
56660.80173611,0.23245235,-0.41333258,1.00671352
56660.80185185,0.22456432,-0.40600762,1.01146015
56660.80196759,0.21665129,-0.39863748,1.01609391
56660.80208333,0.20871414,-0.39122297,1.02061427
56660.80219907,0.20075375,-0.38376492,1.02502073
56660.80231481,0.19277102,-0.37626416,1.02931280
56660.80243056,0.18476683,-0.36872153,1.03349001
56660.80254630,0.17674207,-0.36113786,1.03755189
56660.80266204,0.16869763,-0.35351401,1.04149799
56660.80277778,0.16063442,-0.34585081,1.04532787
56660.80289352,0.15255332,-0.33814913,1.04904110
56660.80300926,0.14445524,-0.33040982,1.05263728
56660.80312500,0.13634108,-0.32263374,1.05611600
56660.80324074,0.12821174,-0.31482176,1.05947688
56660.80335648,0.12006813,-0.30697475,1.06271955
56660.80347222,0.11191116,-0.29909358,1.06584363
56660.80358796,0.10374172,-0.29117913,1.06884879
56660.80370370,0.09556074,-0.28323229,1.07173470
56660.80381944,0.08736912,-0.27525393,1.07450102
56660.80393519,0.07916777,-0.26724494,1.07714746
56660.80405093,0.07095760,-0.25920622,1.07967372
56660.80416667,0.06273954,-0.25113866,1.08207952
56660.80428241,0.05451449,-0.24304316,1.08436459
56660.80439815,0.04628337,-0.23492062,1.08652868
56660.80451389,0.03804709,-0.22677194,1.08857155
56660.80462963,0.02980658,-0.21859803,1.09049297
56660.80474537,0.02156275,-0.21039980,1.09229272
56660.80486111,0.01331651,-0.20217817,1.09397061
56660.80497685,0.00506878,-0.19393404,1.09552645
56660.80509259,-0.00317951,-0.18566834,1.09696007
56660.80520833,-0.01142745,-0.17738198,1.09827131
56660.80532407,-0.01967413,-0.16907589,1.09946002
56660.80543981,-0.02791862,-0.16075099,1.10052607
56660.80555556,-0.03616001,-0.15240821,1.10146935
56660.80567130,-0.04439738,-0.14404848,1.10228973
56660.80578704,-0.05262982,-0.13567272,1.10298715
56660.80590278,-0.06085640,-0.12728187,1.10356151
56660.80601852,-0.06907622,-0.11887686,1.10401276
56660.80613426,-0.07728836,-0.11045863,1.10434083
56660.80625000,-0.08549190,-0.10202811,1.10454571
56660.80636574,-0.09368593,-0.09358625,1.10462736
56660.80648148,-0.10186954,-0.08513397,1.10458577
56660.80659722,-0.11004183,-0.07667223,1.10442095
56660.80671296,-0.11820187,-0.06820196,1.10413292
56660.80682870,-0.12634876,-0.05972410,1.10372170
56660.80694444,-0.13448160,-0.05123961,1.10318735
56660.80706019,-0.14259948,-0.04274942,1.10252991
56660.80717593,-0.15070150,-0.03425447,1.10174948
56660.80729167,-0.15878675,-0.02575572,1.10084612
56660.80740741,-0.16685434,-0.01725410,1.09981995
56660.80752315,-0.17490337,-0.00875058,1.09867106
56660.80763889,-0.18293294,-0.00024608,1.09739960
56660.80775463,-0.19094216,0.00825844,1.09600571
56660.80787037,-0.19893013,0.01676204,1.09448952
56660.80798611,-0.20689597,0.02526377,1.09285123
56660.80810185,-0.21483879,0.03376268,1.09109099
56660.80821759,-0.22275771,0.04225784,1.08920902
56660.80833333,-0.23065185,0.05074828,1.08720552
56660.80844907,-0.23852032,0.05923307,1.08508071
56660.80856481,-0.24636225,0.06771127,1.08283482
56660.80868056,-0.25417677,0.07618193,1.08046811
56660.80879630,-0.26196300,0.08464410,1.07798084
56660.80891204,-0.26972009,0.09309685,1.07537328
56660.80902778,-0.27744716,0.10153923,1.07264572
56660.80914352,-0.28514336,0.10997031,1.06979847
56660.80925926,-0.29280783,0.11838915,1.06683184
56660.80937500,-0.30043971,0.12679480,1.06374616
56660.80949074,-0.30803816,0.13518634,1.06054177
56660.80960648,-0.31560232,0.14356282,1.05721903
56660.80972222,-0.32313137,0.15192333,1.05377830
56660.80983796,-0.33062445,0.16026692,1.05021997
56660.80995370,-0.33808073,0.16859266,1.04654443
56660.81006944,-0.34549939,0.17689964,1.04275210
56660.81018519,-0.35287959,0.18518692,1.03884339
56660.81030093,-0.36022051,0.19345358,1.03481873
56660.81041667,-0.36752134,0.20169870,1.03067857
56660.81053241,-0.37478126,0.20992136,1.02642337
56660.81064815,-0.38199947,0.21812065,1.02205361
56660.81076389,-0.38917515,0.22629566,1.01756977
56660.81087963,-0.39630751,0.23444547,1.01297234
56660.81099537,-0.40339576,0.24256917,1.00826185
56660.81111111,-0.41043909,0.25066586,1.00343880
56660.81122685,-0.41743674,0.25873464,0.99850374
56660.81134259,-0.42438791,0.26677461,0.99345722
56660.81145833,-0.43129183,0.27478487,0.98829979
56660.81157407,-0.43814774,0.28276454,0.98303203
56660.81168981,-0.44495486,0.29071271,0.97765452
56660.81180556,-0.45171245,0.29862851,0.97216786
56660.81192130,-0.45841973,0.30651105,0.96657267
56660.81203704,-0.46507598,0.31435946,0.96086956
56660.81215278,-0.47168044,0.32217286,0.95505917
56660.81226852,-0.47823237,0.32995037,0.94914214
56660.81238426,-0.48473106,0.33769114,0.94311913
56660.81250000,-0.49117576,0.34539430,0.93699082
56660.81261574,-0.49756577,0.35305898,0.93075788
56660.81273148,-0.50390037,0.36068434,0.92442100
56660.81284722,-0.51017884,0.36826953,0.91798090
56660.81296296,-0.51640050,0.37581370,0.91143828
56660.81307870,-0.52256465,0.38331600,0.90479388
56660.81319444,-0.52867060,0.39077561,0.89804844
56660.81331019,-0.53471766,0.39819169,0.89120270
56660.81342593,-0.54070517,0.40556340,0.88425743
56660.81354167,-0.54663245,0.41288994,0.87721340
56660.81365741,-0.55249884,0.42017048,0.87007140
56660.81377315,-0.55830369,0.42740421,0.86283222
56660.81388889,-0.56404634,0.43459033,0.85549667
56660.81400463,-0.56972617,0.44172803,0.84806556
