# File: FlockThesis/ephem_FlockTLE.dat
#
# Ephemeris generated from TLE input file: C:/Users/jonat/OneDrive/Documents/MATLAB/ThesisCode/SatObs/SGP4_matlab/FlockTLE.txt
# Propagator: SatEph
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re)
55200.10787037,-1.01608260,-0.03882191,-0.51813908
55200.10798611,-1.01088107,-0.03707349,-0.52836810
55200.10810185,-1.00557493,-0.03532122,-0.53854230
55200.10821759,-1.00016472,-0.03356530,-0.54866062
55200.10833333,-0.99465103,-0.03180590,-0.55872203
55200.10844907,-0.98903443,-0.03004320,-0.56872549
55200.10856481,-0.98331550,-0.02827739,-0.57866997
55200.10868056,-0.97749486,-0.02650865,-0.58855443
55200.10879630,-0.97157310,-0.02473716,-0.59837785
55200.10891204,-0.96555086,-0.02296311,-0.60813924
55200.10902778,-0.95942876,-0.02118668,-0.61783757
55200.10914352,-0.95320745,-0.01940806,-0.62747184
55200.10925926,-0.94688757,-0.01762742,-0.63704108
55200.10937500,-0.94046979,-0.01584495,-0.64654428
55200.10949074,-0.93395479,-0.01406085,-0.65598047
55200.10960648,-0.92734324,-0.01227528,-0.66534868
55200.10972222,-0.92063583,-0.01048844,-0.67464794
55200.10983796,-0.91383328,-0.00870051,-0.68387730
55200.10995370,-0.90693628,-0.00691167,-0.69303580
55200.11006944,-0.89994556,-0.00512212,-0.70212251
55200.11018519,-0.89286185,-0.00333203,-0.71113648
55200.11030093,-0.88568590,-0.00154159,-0.72007680
55200.11041667,-0.87841844,0.00024902,-0.72894254
55200.11053241,-0.87106025,0.00203961,-0.73773278
55200.11064815,-0.86361208,0.00382999,-0.74644664
55200.11076389,-0.85607472,0.00561998,-0.75508320
55200.11087963,-0.84844895,0.00740939,-0.76364159
55200.11099537,-0.84073557,0.00919805,-0.77212092
55200.11111111,-0.83293537,0.01098576,-0.78052033
55200.11122685,-0.82504919,0.01277235,-0.78883895
55200.11134259,-0.81707782,0.01455762,-0.79707592
55200.11145833,-0.80902212,0.01634140,-0.80523041
55200.11157407,-0.80088291,0.01812350,-0.81330157
55200.11168981,-0.79266104,0.01990373,-0.82128859
55200.11180556,-0.78435737,0.02168192,-0.82919063
55200.11192130,-0.77597276,0.02345787,-0.83700689
55200.11203704,-0.76750809,0.02523141,-0.84473657
55200.11215278,-0.75896423,0.02700236,-0.85237887
55200.11226852,-0.75034207,0.02877052,-0.85993302
55200.11238426,-0.74164252,0.03053573,-0.86739824
55200.11250000,-0.73286646,0.03229779,-0.87477376
55200.11261574,-0.72401482,0.03405653,-0.88205883
55200.11273148,-0.71508852,0.03581176,-0.88925270
55200.11284722,-0.70608848,0.03756331,-0.89635465
55200.11296296,-0.69701563,0.03931099,-0.90336393
55200.11307870,-0.68787091,0.04105463,-0.91027984
55200.11319444,-0.67865529,0.04279404,-0.91710167
55200.11331019,-0.66936970,0.04452904,-0.92382872
55200.11342593,-0.66001511,0.04625947,-0.93046030
55200.11354167,-0.65059250,0.04798513,-0.93699574
55200.11365741,-0.64110284,0.04970585,-0.94343436
55200.11377315,-0.63154711,0.05142146,-0.94977551
55200.11388889,-0.62192631,0.05313178,-0.95601855
55200.11400463,-0.61224142,0.05483663,-0.96216283
55200.11412037,-0.60249346,0.05653584,-0.96820773
55200.11423611,-0.59268343,0.05822923,-0.97415263
55200.11435185,-0.58281234,0.05991664,-0.97999693
55200.11446759,-0.57288122,0.06159787,-0.98574002
55200.11458333,-0.56289110,0.06327278,-0.99138133
55200.11469907,-0.55284300,0.06494117,-0.99692028
55200.11481481,-0.54273797,0.06660288,-1.00235629
55200.11493056,-0.53257706,0.06825774,-1.00768883
55200.11504630,-0.52236130,0.06990559,-1.01291735
55200.11516204,-0.51209176,0.07154624,-1.01804131
55200.11527778,-0.50176950,0.07317953,-1.02306019
55200.11539352,-0.49139559,0.07480530,-1.02797348
55200.11550926,-0.48097109,0.07642338,-1.03278068
55200.11562500,-0.47049708,0.07803359,-1.03748130
55200.11574074,-0.45997465,0.07963579,-1.04207487
55200.11585648,-0.44940487,0.08122979,-1.04656091
55200.11597222,-0.43878885,0.08281545,-1.05093898
55200.11608796,-0.42812767,0.08439259,-1.05520861
55200.11620370,-0.41742243,0.08596105,-1.05936939
55200.11631944,-0.40667425,0.08752068,-1.06342089
55200.11643519,-0.39588422,0.08907131,-1.06736269
55200.11655093,-0.38505347,0.09061279,-1.07119440
55200.11666667,-0.37418310,0.09214495,-1.07491562
55200.11678241,-0.36327423,0.09366764,-1.07852598
55200.11689815,-0.35232800,0.09518070,-1.08202512
55200.11701389,-0.34134553,0.09668398,-1.08541267
55200.11712963,-0.33032795,0.09817733,-1.08868829
55200.11724537,-0.31927639,0.09966058,-1.09185165
55200.11736111,-0.30819200,0.10113360,-1.09490244
55200.11747685,-0.29707591,0.10259622,-1.09784033
55200.11759259,-0.28592927,0.10404830,-1.10066504
55200.11770833,-0.27475323,0.10548968,-1.10337627
55200.11782407,-0.26354894,0.10692023,-1.10597376
55200.11793981,-0.25231754,0.10833980,-1.10845723
55200.11805556,-0.24106021,0.10974823,-1.11082644
55200.11817130,-0.22977809,0.11114539,-1.11308115
55200.11828704,-0.21847235,0.11253113,-1.11522112
55200.11840278,-0.20714414,0.11390530,-1.11724615
55200.11851852,-0.19579465,0.11526778,-1.11915603
55200.11863426,-0.18442502,0.11661842,-1.12095056
55200.11875000,-0.17303644,0.11795707,-1.12262956
55200.11886574,-0.16163006,0.11928361,-1.12419286
55200.11898148,-0.15020708,0.12059790,-1.12564032
55200.11909722,-0.13876865,0.12189979,-1.12697177
55200.11921296,-0.12731597,0.12318917,-1.12818708
55200.11932870,-0.11585019,0.12446589,-1.12928614
55200.11944444,-0.10437252,0.12572983,-1.13026883
55200.11956019,-0.09288411,0.12698086,-1.13113505
55200.11967593,-0.08138616,0.12821884,-1.13188472
55200.11979167,-0.06987984,0.12944365,-1.13251777
55200.11990741,-0.05836634,0.13065517,-1.13303412
55200.12002315,-0.04684685,0.13185327,-1.13343372
55200.12013889,-0.03532254,0.13303782,-1.13371654
55200.12025463,-0.02379460,0.13420872,-1.13388255
55200.12037037,-0.01226422,0.13536583,-1.13393174
55200.12048611,-0.00073258,0.13650903,-1.13386409
55200.12060185,0.01079914,0.13763822,-1.13367962
55200.12071759,0.02232975,0.13875327,-1.13337835
55200.12083333,0.03385806,0.13985407,-1.13296031
55200.12094907,0.04538289,0.14094050,-1.13242554
55200.12106481,0.05690305,0.14201246,-1.13177410
55200.12118056,0.06841737,0.14306983,-1.13100605
55200.12129630,0.07992465,0.14411251,-1.13012147
55200.12141204,0.09142372,0.14514039,-1.12912046
55200.12152778,0.10291339,0.14615336,-1.12800312
55200.12164352,0.11439249,0.14715132,-1.12676956
55200.12175926,0.12585983,0.14813417,-1.12541990
55200.12187500,0.13731423,0.14910180,-1.12395429
55200.12199074,0.14875452,0.15005412,-1.12237288
55200.12210648,0.16017952,0.15099102,-1.12067583
55200.12222222,0.17158806,0.15191242,-1.11886330
55200.12233796,0.18297896,0.15281821,-1.11693549
55200.12245370,0.19435106,0.15370830,-1.11489260
55200.12256944,0.20570317,0.15458260,-1.11273483
55200.12268519,0.21703415,0.15544103,-1.11046240
55200.12280093,0.22834282,0.15628348,-1.10807554
55200.12291667,0.23962801,0.15710988,-1.10557450
55200.12303241,0.25088858,0.15792014,-1.10295953
55200.12314815,0.26212335,0.15871418,-1.10023090
55200.12326389,0.27333118,0.15949191,-1.09738889
55200.12337963,0.28451091,0.16025325,-1.09443378
55200.12349537,0.29566139,0.16099813,-1.09136589
55200.12361111,0.30678148,0.16172647,-1.08818551
55200.12372685,0.31787003,0.16243819,-1.08489298
55200.12384259,0.32892589,0.16313322,-1.08148864
55200.12395833,0.33994794,0.16381148,-1.07797282
55200.12407407,0.35093504,0.16447291,-1.07434589
55200.12418981,0.36188605,0.16511744,-1.07060821
55200.12430556,0.37279985,0.16574499,-1.06676018
55200.12442130,0.38367532,0.16635552,-1.06280217
55200.12453704,0.39451133,0.16694894,-1.05873460
55200.12465278,0.40530678,0.16752521,-1.05455788
55200.12476852,0.41606054,0.16808426,-1.05027244
55200.12488426,0.42677151,0.16862602,-1.04587871
55200.12500000,0.43743859,0.16915046,-1.04137714
55200.12511574,0.44806067,0.16965750,-1.03676819
55200.12523148,0.45863667,0.17014710,-1.03205233
55200.12534722,0.46916549,0.17061921,-1.02723004
55200.12546296,0.47964604,0.17107377,-1.02230181
55200.12557870,0.49007726,0.17151075,-1.01726815
55200.12569444,0.50045805,0.17193009,-1.01212957
55200.12581019,0.51078736,0.17233174,-1.00688660
55200.12592593,0.52106410,0.17271568,-1.00153977
55200.12604167,0.53128724,0.17308185,-0.99608962
55200.12615741,0.54145570,0.17343021,-0.99053672
55200.12627315,0.55156845,0.17376074,-0.98488162
55200.12638889,0.56162443,0.17407340,-0.97912491
55200.12650463,0.57162260,0.17436814,-0.97326718
55200.12662037,0.58156195,0.17464495,-0.96730903
55200.12673611,0.59144143,0.17490379,-0.96125105
55200.12685185,0.60126003,0.17514463,-0.95509388
55200.12696759,0.61101673,0.17536745,-0.94883813
55200.12708333,0.62071053,0.17557223,-0.94248446
55200.12719907,0.63034043,0.17575893,-0.93603351
55200.12731481,0.63990542,0.17592755,-0.92948594
55200.12743056,0.64940452,0.17607806,-0.92284242
55200.12754630,0.65883674,0.17621044,-0.91610362
55200.12766204,0.66820112,0.17632469,-0.90927025
55200.12777778,0.67749667,0.17642078,-0.90234299
55200.12789352,0.68672245,0.17649871,-0.89532256
55200.12800926,0.69587749,0.17655846,-0.88820968
55200.12812500,0.70496084,0.17660004,-0.88100506
55200.12824074,0.71397158,0.17662343,-0.87370946
55200.12835648,0.72290875,0.17662862,-0.86632362
55200.12847222,0.73177144,0.17661563,-0.85884829
55200.12858796,0.74055872,0.17658445,-0.85128424
55200.12870370,0.74926970,0.17653507,-0.84363225
55200.12881944,0.75790345,0.17646751,-0.83589309
55200.12893519,0.76645909,0.17638177,-0.82806757
55200.12905093,0.77493574,0.17627786,-0.82015648
55200.12916667,0.78333250,0.17615578,-0.81216064
55200.12928241,0.79164851,0.17601555,-0.80408087
55200.12939815,0.79988291,0.17585718,-0.79591799
55200.12951389,0.80803483,0.17568069,-0.78767284
55200.12962963,0.81610344,0.17548608,-0.77934627
55200.12974537,0.82408790,0.17527339,-0.77093914
55200.12986111,0.83198737,0.17504263,-0.76245230
55200.12997685,0.83980103,0.17479382,-0.75388663
55200.13009259,0.84752807,0.17452699,-0.74524300
55200.13020833,0.85516770,0.17424216,-0.73652231
55200.13032407,0.86271910,0.17393937,-0.72772546
55200.13043981,0.87018150,0.17361863,-0.71885333
55200.13055556,0.87755413,0.17327999,-0.70990685
55200.13067130,0.88483620,0.17292348,-0.70088694
55200.13078704,0.89202697,0.17254913,-0.69179453
55200.13090278,0.89912568,0.17215697,-0.68263054
55200.13101852,0.90613160,0.17174706,-0.67339592
55200.13113426,0.91304399,0.17131942,-0.66409162
55200.13125000,0.91986213,0.17087410,-0.65471861
55200.13136574,0.92658532,0.17041115,-0.64527783
55200.13148148,0.93321285,0.16993062,-0.63577027
55200.13159722,0.93974402,0.16943254,-0.62619691
55200.13171296,0.94617817,0.16891697,-0.61655872
55200.13182870,0.95251461,0.16838397,-0.60685671
55200.13194444,0.95875268,0.16783358,-0.59709186
55200.13206019,0.96489173,0.16726586,-0.58726520
55200.13217593,0.97093112,0.16668087,-0.57737773
55200.13229167,0.97687022,0.16607867,-0.56743047
55200.13240741,0.98270841,0.16545932,-0.55742444
55200.13252315,0.98844507,0.16482287,-0.54736068
55200.13263889,0.99407960,0.16416941,-0.53724022
55200.13275463,0.99961142,0.16349898,-0.52706412
55200.13287037,1.00503995,0.16281166,-0.51683341
55200.13298611,1.01036461,0.16210753,-0.50654916
55200.13310185,1.01558485,0.16138664,-0.49621242
55200.13321759,1.02070012,0.16064907,-0.48582427
55200.13333333,1.02570989,0.15989491,-0.47538578
55200.13344907,1.03061362,0.15912421,-0.46489802
55200.13356481,1.03541081,0.15833708,-0.45436207
55200.13368056,1.04010095,0.15753357,-0.44377904
55200.13379630,1.04468354,0.15671378,-0.43315000
55200.13391204,1.04915811,0.15587779,-0.42247606
55200.13402778,1.05352418,0.15502568,-0.41175832
55200.13414352,1.05778130,0.15415755,-0.40099789
55200.13425926,1.06192902,0.15327347,-0.39019589
55200.13437500,1.06596689,0.15237354,-0.37935342
55200.13449074,1.06989450,0.15145786,-0.36847161
55200.13460648,1.07371143,0.15052651,-0.35755159
55200.13472222,1.07741728,0.14957958,-0.34659449
55200.13483796,1.08101166,0.14861719,-0.33560144
55200.13495370,1.08449418,0.14763942,-0.32457357
55200.13506944,1.08786449,0.14664638,-0.31351204
55200.13518519,1.09112221,0.14563816,-0.30241798
55200.13530093,1.09426702,0.14461487,-0.29129254
55200.13541667,1.09729857,0.14357662,-0.28013689
55200.13553241,1.10021655,0.14252351,-0.26895216
55200.13564815,1.10302064,0.14145565,-0.25773952
55200.13576389,1.10571055,0.14037315,-0.24650014
55200.13587963,1.10828599,0.13927612,-0.23523517
55200.13599537,1.11074669,0.13816467,-0.22394579
55200.13611111,1.11309239,0.13703892,-0.21263317
55200.13622685,1.11532284,0.13589898,-0.20129847
55200.13634259,1.11743779,0.13474497,-0.18994288
55200.13645833,1.11943703,0.13357700,-0.17856757
55200.13657407,1.12132033,0.13239521,-0.16717372
55200.13668981,1.12308751,0.13119970,-0.15576251
55200.13680556,1.12473836,0.12999061,-0.14433513
55200.13692130,1.12627271,0.12876806,-0.13289276
55200.13703704,1.12769040,0.12753216,-0.12143660
55200.13715278,1.12899127,0.12628306,-0.10996782
55200.13726852,1.13017518,0.12502088,-0.09848762
55200.13738426,1.13124200,0.12374574,-0.08699719
55200.13750000,1.13219162,0.12245778,-0.07549773
55200.13761574,1.13302393,0.12115714,-0.06399043
55200.13773148,1.13373884,0.11984394,-0.05247648
55200.13784722,1.13433627,0.11851833,-0.04095707
55200.13796296,1.13481615,0.11718043,-0.02943342
55200.13807870,1.13517843,0.11583039,-0.01790670
55200.13819444,1.13542306,0.11446835,-0.00637813
55200.13831019,1.13555001,0.11309444,0.00515111
55200.13842593,1.13555927,0.11170881,0.01667981
55200.13854167,1.13545083,0.11031161,0.02820677
55200.13865741,1.13522469,0.10890296,0.03973081
55200.13877315,1.13488088,0.10748303,0.05125072
55200.13888889,1.13441942,0.10605196,0.06276530
55200.13900463,1.13384036,0.10460989,0.07427335
55200.13912037,1.13314376,0.10315698,0.08577369
55200.13923611,1.13232967,0.10169337,0.09726511
55200.13935185,1.13139819,0.10021921,0.10874642
55200.13946759,1.13034940,0.09873467,0.12021643
55200.13958333,1.12918340,0.09723988,0.13167394
55200.13969907,1.12790032,0.09573501,0.14311776
55200.13981481,1.12650029,0.09422022,0.15454670
55200.13993056,1.12498344,0.09269565,0.16595958
55200.14004630,1.12334994,0.09116147,0.17735520
55200.14016204,1.12159993,0.08961783,0.18873239
55200.14027778,1.11973361,0.08806490,0.20008995
55200.14039352,1.11775117,0.08650284,0.21142671
55200.14050926,1.11565280,0.08493180,0.22274148
55200.14062500,1.11343872,0.08335195,0.23403310
55200.14074074,1.11110916,0.08176345,0.24530038
55200.14085648,1.10866436,0.08016647,0.25654216
55200.14097222,1.10610456,0.07856118,0.26775725
55200.14108796,1.10343004,0.07694773,0.27894451
55200.14120370,1.10064106,0.07532630,0.29010275
55200.14131944,1.09773791,0.07369705,0.30123083
55200.14143519,1.09472089,0.07206016,0.31232759
55200.14155093,1.09159032,0.07041579,0.32339186
55200.14166667,1.08834651,0.06876411,0.33442250
55200.14178241,1.08498980,0.06710529,0.34541837
55200.14189815,1.08152053,0.06543952,0.35637830
55200.14201389,1.07793907,0.06376695,0.36730118
55200.14212963,1.07424578,0.06208776,0.37818586
55200.14224537,1.07044105,0.06040213,0.38903120
55200.14236111,1.06652527,0.05871023,0.39983608
55200.14247685,1.06249884,0.05701223,0.41059937
55200.14259259,1.05836218,0.05530832,0.42131996
55200.14270833,1.05411572,0.05359866,0.43199673
55200.14282407,1.04975990,0.05188344,0.44262857
55200.14293981,1.04529517,0.05016284,0.45321437
55200.14305556,1.04072198,0.04843702,0.46375303
55200.14317130,1.03604083,0.04670618,0.47424345
55200.14328704,1.03125218,0.04497049,0.48468454
55200.14340278,1.02635654,0.04323013,0.49507523
55200.14351852,1.02135442,0.04148528,0.50541442
55200.14363426,1.01624632,0.03973612,0.51570103
55200.14375000,1.01103279,0.03798283,0.52593401
55200.14386574,1.00571436,0.03622560,0.53611228
55200.14398148,1.00029159,0.03446460,0.54623479
55200.14409722,0.99476503,0.03270003,0.55630049
55200.14421296,0.98913527,0.03093206,0.56630832
55200.14432870,0.98340288,0.02916087,0.57625724
55200.14444444,0.97756845,0.02738666,0.58614623
55200.14456019,0.97163261,0.02560959,0.59597425
55200.14467593,0.96559595,0.02382987,0.60574028
55200.14479167,0.95945911,0.02204767,0.61544330
55200.14490741,0.95322273,0.02026317,0.62508231
55200.14502315,0.94688745,0.01847657,0.63465630
55200.14513889,0.94045393,0.01668805,0.64416428
55200.14525463,0.93392284,0.01489779,0.65360526
55200.14537037,0.92729485,0.01310598,0.66297826
55200.14548611,0.92057066,0.01131280,0.67228230
55200.14560185,0.91375096,0.00951845,0.68151642
55200.14571759,0.90683646,0.00772310,0.69067965
55200.14583333,0.89982788,0.00592694,0.69977105
55200.14594907,0.89272595,0.00413017,0.70878967
55200.14606481,0.88553141,0.00233296,0.71773456
55200.14618056,0.87824499,0.00053550,0.72660481
55200.14629630,0.87086747,-0.00126202,0.73539949
55200.14641204,0.86339960,-0.00305941,0.74411769
55200.14652778,0.85584216,-0.00485650,0.75275849
55200.14664352,0.84819593,-0.00665308,0.76132101
55200.14675926,0.84046172,-0.00844898,0.76980435
55200.14687500,0.83264032,-0.01024401,0.77820763
55200.14699074,0.82473255,-0.01203799,0.78652998
55200.14710648,0.81673922,-0.01383072,0.79477054
55200.14722222,0.80866117,-0.01562203,0.80292844
55200.14733796,0.80049924,-0.01741172,0.81100284
55200.14745370,0.79225427,-0.01919961,0.81899291
55200.14756944,0.78392712,-0.02098551,0.82689780
55200.14768519,0.77551866,-0.02276925,0.83471671
55200.14780093,0.76702975,-0.02455063,0.84244882
55200.14791667,0.75846129,-0.02632947,0.85009332
55200.14803241,0.74981416,-0.02810559,0.85764943
55200.14814815,0.74108925,-0.02987880,0.86511636
55200.14826389,0.73228748,-0.03164892,0.87249333
55200.14837963,0.72340976,-0.03341576,0.87977957
55200.14849537,0.71445701,-0.03517914,0.88697434
55200.14861111,0.70543016,-0.03693889,0.89407688
55200.14872685,0.69633014,-0.03869480,0.90108646
55200.14884259,0.68715791,-0.04044672,0.90800235
55200.14895833,0.67791441,-0.04219444,0.91482383
55200.14907407,0.66860061,-0.04393780,0.92155020
55200.14918981,0.65921746,-0.04567661,0.92818075
55200.14930556,0.64976595,-0.04741068,0.93471480
55200.14942130,0.64024706,-0.04913985,0.94115167
55200.14953704,0.63066178,-0.05086393,0.94749070
55200.14965278,0.62101109,-0.05258275,0.95373122
55200.14976852,0.61129600,-0.05429612,0.95987258
55200.14988426,0.60151753,-0.05600386,0.96591416
55200.15000000,0.59167667,-0.05770581,0.97185532
55200.15011574,0.58177447,-0.05940178,0.97769545
55200.15023148,0.57181194,-0.06109160,0.98343394
55200.15034722,0.56179011,-0.06277509,0.98907020
55200.15046296,0.55171003,-0.06445208,0.99460364
55200.15057870,0.54157275,-0.06612240,1.00003369
55200.15069444,0.53137931,-0.06778587,1.00535979
55200.15081019,0.52113077,-0.06944231,1.01058138
55200.15092593,0.51082821,-0.07109157,1.01569792
55200.15104167,0.50047267,-0.07273346,1.02070888
55200.15115741,0.49006525,-0.07436782,1.02561374
55200.15127315,0.47960701,-0.07599448,1.03041200
55200.15138889,0.46909905,-0.07761327,1.03510315
55200.15150463,0.45854246,-0.07922402,1.03968671
55200.15162037,0.44793832,-0.08082656,1.04416221
55200.15173611,0.43728774,-0.08242073,1.04852918
55200.15185185,0.42659183,-0.08400637,1.05278716
55200.15196759,0.41585169,-0.08558330,1.05693572
55200.15208333,0.40506844,-0.08715137,1.06097442
55200.15219907,0.39424319,-0.08871041,1.06490285
55200.15231481,0.38337707,-0.09026027,1.06872060
55200.15243056,0.37247121,-0.09180077,1.07242728
55200.15254630,0.36152673,-0.09333177,1.07602249
55200.15266204,0.35054478,-0.09485310,1.07950587
55200.15277778,0.33952648,-0.09636461,1.08287706
55200.15289352,0.32847299,-0.09786613,1.08613570
55200.15300926,0.31738544,-0.09935752,1.08928146
55200.15312500,0.30626500,-0.10083862,1.09231401
55200.15324074,0.29511280,-0.10230927,1.09523304
55200.15335648,0.28393001,-0.10376933,1.09803824
55200.15347222,0.27271779,-0.10521863,1.10072932
55200.15358796,0.26147730,-0.10665704,1.10330601
55200.15370370,0.25020970,-0.10808440,1.10576804
55200.15381944,0.23891617,-0.10950057,1.10811515
55200.15393519,0.22759787,-0.11090539,1.11034709
55200.15405093,0.21625598,-0.11229872,1.11246364
55200.15416667,0.20489166,-0.11368043,1.11446458
55200.15428241,0.19350612,-0.11505035,1.11634969
55200.15439815,0.18210051,-0.11640836,1.11811879
55200.15451389,0.17067602,-0.11775431,1.11977168
55200.15462963,0.15923384,-0.11908806,1.12130820
55200.15474537,0.14777516,-0.12040948,1.12272819
55200.15486111,0.13630116,-0.12171842,1.12403150
55200.15497685,0.12481303,-0.12301476,1.12521798
55200.15509259,0.11331196,-0.12429835,1.12628753
55200.15520833,0.10179915,-0.12556907,1.12724003
55200.15532407,0.09027578,-0.12682677,1.12807537
55200.15543981,0.07874306,-0.12807134,1.12879348
55200.15555556,0.06720217,-0.12930264,1.12939427
55200.15567130,0.05565432,-0.13052055,1.12987769
55200.15578704,0.04410070,-0.13172493,1.13024367
55200.15590278,0.03254251,-0.13291567,1.13049219
55200.15601852,0.02098094,-0.13409264,1.13062322
55200.15613426,0.00941720,-0.13525571,1.13063673
55200.15625000,-0.00214751,-0.13640477,1.13053274
55200.15636574,-0.01371200,-0.13753970,1.13031124
55200.15648148,-0.02527507,-0.13866038,1.12997227
55200.15659722,-0.03683551,-0.13976670,1.12951585
55200.15671296,-0.04839214,-0.14085853,1.12894203
55200.15682870,-0.05994375,-0.14193577,1.12825087
55200.15694444,-0.07148914,-0.14299830,1.12744244
55200.15706019,-0.08302712,-0.14404601,1.12651682
55200.15717593,-0.09455649,-0.14507880,1.12547411
55200.15729167,-0.10607606,-0.14609655,1.12431441
55200.15740741,-0.11758462,-0.14709917,1.12303784
55200.15752315,-0.12908099,-0.14808654,1.12164454
55200.15763889,-0.14056398,-0.14905857,1.12013464
55200.15775463,-0.15203240,-0.15001515,1.11850831
55200.15787037,-0.16348504,-0.15095619,1.11676570
55200.15798611,-0.17492074,-0.15188158,1.11490700
55200.15810185,-0.18633829,-0.15279123,1.11293240
55200.15821759,-0.19773652,-0.15368505,1.11084211
55200.15833333,-0.20911425,-0.15456294,1.10863633
55200.15844907,-0.22047029,-0.15542481,1.10631529
55200.15856481,-0.23180347,-0.15627057,1.10387924
55200.15868056,-0.24311260,-0.15710013,1.10132842
55200.15879630,-0.25439652,-0.15791341,1.09866310
55200.15891204,-0.26565406,-0.15871033,1.09588355
55200.15902778,-0.27688405,-0.15949079,1.09299006
55200.15914352,-0.28808532,-0.16025472,1.08998293
55200.15925926,-0.29925671,-0.16100203,1.08686247
55200.15937500,-0.31039706,-0.16173266,1.08362899
55200.15949074,-0.32150522,-0.16244652,1.08028284
55200.15960648,-0.33258002,-0.16314354,1.07682435
55200.15972222,-0.34362033,-0.16382365,1.07325389
55200.15983796,-0.35462500,-0.16448678,1.06957182
55200.15995370,-0.36559288,-0.16513285,1.06577853
55200.16006944,-0.37652283,-0.16576180,1.06187440
55200.16018519,-0.38741373,-0.16637356,1.05785984
55200.16030093,-0.39826443,-0.16696807,1.05373526
55200.16041667,-0.40907382,-0.16754527,1.04950109
55200.16053241,-0.41984077,-0.16810510,1.04515777
55200.16064815,-0.43056416,-0.16864749,1.04070574
55200.16076389,-0.44124288,-0.16917240,1.03614547
55200.16087963,-0.45187582,-0.16967976,1.03147743
55200.16099537,-0.46246188,-0.17016953,1.02670209
55200.16111111,-0.47299995,-0.17064164,1.02181996
55200.16122685,-0.48348894,-0.17109606,1.01683154
55200.16134259,-0.49392776,-0.17153274,1.01173734
55200.16145833,-0.50431532,-0.17195163,1.00653790
55200.16157407,-0.51465056,-0.17235267,1.00123374
55200.16168981,-0.52493238,-0.17273585,0.99582542
55200.16180556,-0.53515974,-0.17310110,0.99031350
55200.16192130,-0.54533155,-0.17344840,0.98469855
55200.16203704,-0.55544677,-0.17377771,0.97898114
55200.16215278,-0.56550434,-0.17408899,0.97316188
55200.16226852,-0.57550321,-0.17438221,0.96724136
55200.16238426,-0.58544236,-0.17465733,0.96122020
55200.16250000,-0.59532074,-0.17491434,0.95509901
55200.16261574,-0.60513732,-0.17515320,0.94887845
55200.16273148,-0.61489110,-0.17537389,0.94255914
55200.16284722,-0.62458104,-0.17557638,0.93614174
55200.16296296,-0.63420615,-0.17576065,0.92962693
55200.16307870,-0.64376542,-0.17592669,0.92301536
55200.16319444,-0.65325787,-0.17607446,0.91630774
55200.16331019,-0.66268249,-0.17620397,0.90950475
55200.16342593,-0.67203831,-0.17631519,0.90260710
55200.16354167,-0.68132437,-0.17640812,0.89561550
55200.16365741,-0.69053968,-0.17648273,0.88853069
55200.16377315,-0.69968330,-0.17653903,0.88135339
55200.16388889,-0.70875427,-0.17657701,0.87408434
55200.16400463,-0.71775165,-0.17659666,0.86672432
55200.16412037,-0.72667450,-0.17659798,0.85927406
55200.16423611,-0.73552189,-0.17658097,0.85173436
55200.16435185,-0.74429291,-0.17654563,0.84410599
55200.16446759,-0.75298663,-0.17649197,0.83638975
55200.16458333,-0.76160216,-0.17641998,0.82858642
55200.16469907,-0.77013859,-0.17632968,0.82069684
55200.16481481,-0.77859505,-0.17622107,0.81272181
55200.16493056,-0.78697064,-0.17609417,0.80466216
55200.16504630,-0.79526450,-0.17594899,0.79651873
55200.16516204,-0.80347577,-0.17578554,0.78829236
55200.16527778,-0.81160358,-0.17560384,0.77998392
55200.16539352,-0.81964709,-0.17540390,0.77159425
55200.16550926,-0.82760547,-0.17518576,0.76312424
55200.16562500,-0.83547789,-0.17494942,0.75457477
55200.16574074,-0.84326352,-0.17469491,0.74594672
55200.16585648,-0.85096156,-0.17442227,0.73724099
55200.16597222,-0.85857120,-0.17413151,0.72845848
55200.16608796,-0.86609165,-0.17382268,0.71960011
55200.16620370,-0.87352213,-0.17349579,0.71066680
55200.16631944,-0.88086187,-0.17315088,0.70165947
55200.16643519,-0.88811009,-0.17278799,0.69257907
55200.16655093,-0.89526606,-0.17240715,0.68342654
55200.16666667,-0.90232901,-0.17200841,0.67420283
55200.16678241,-0.90929822,-0.17159181,0.66490890
55200.16689815,-0.91617295,-0.17115738,0.65554571
55200.16701389,-0.92295250,-0.17070518,0.64611424
55200.16712963,-0.92963616,-0.17023524,0.63661548
55200.16724537,-0.93622323,-0.16974763,0.62705040
55200.16736111,-0.94271303,-0.16924238,0.61742001
55200.16747685,-0.94910488,-0.16871955,0.60772531
55200.16759259,-0.95539811,-0.16817920,0.59796730
55200.16770833,-0.96159207,-0.16762138,0.58814701
55200.16782407,-0.96768612,-0.16704614,0.57826545
55200.16793981,-0.97367961,-0.16645355,0.56832365
55200.16805556,-0.97957194,-0.16584368,0.55832265
55200.16817130,-0.98536247,-0.16521657,0.54826349
55200.16828704,-0.99105062,-0.16457230,0.53814722
